isfp,as already pointed out in another forum   these should not be viewed to determine one  s type   but for information purposes only whether you agree with susan storm  s assessments or not   should not influence any from determining their best fit type as being <type>   you re extremely down to earth you take life as it comes and   according to typologists paul d tieger and barbara barron tieger   are the most unassuming and down to earth of all types    p      the art of speed reading people    you are very aware of the facts of life   and the reality of what is happening around you not much can rattle you because you tend to have a very grounded outlook   you show your affection through actions more than words you re typically not someone to verbalize a bunch of effusive praises to the people you love rather than whispering sweet nothings   you re more likely to shovel someone s snow or make them a mixtape your feelings   although deep   are very private and internally felt you tend to show your affection and love through acts of service and helpful gestures more than words of admiration   you are deeply affected by the pain or misfortune of others although you may seem mysterious and even stoic on the outside   you are deeply feeling on the inside you are tremendously affected by the pain   unhappiness   or trauma of others you instantly imagine how it must feel to be in their shoes this empathy tends to grow as you age and mature you might find yourself feeling intensely troubled   sensing a deep pain in your heart and a lump in your throat as you hear about the afflictions that others have experienced   you take a while to get to know you re not someone who immediately wears your heart on your sleeve you need to know that you can trust someone before you share your true feelings   your pain   or your tough experiences in life highly effusive   expressive people can be overwhelming to you and if they ask for a lot of details about your life it can make you feel anxious or even suspicious   you quickly notice what other people need because you are so observant and attentive to details   you are quick to notice when the people around you seem worried   stressed   cold   or uncomfortable in any way you re probably one of the first to offer a warm blanket to someone who is cold   or the first to go snuggle a pet that seems lonely or anxious for friendship   you try to hold space for people s unique differences it s crucial to you to be open minded to the experiences and worldviews of others while you hold strictly to your own beliefs   you also realize that everyone else is shaped by their unique life experiences you tend to be quietly accepting of others unless they are sharing beliefs that are condescending or harsh to your personal values   managing long range projects leaves you overwhelmed because you re more focused on the present than the future   it can be challenging for you to imagine how things are likely to play out projects that take a lot of focused   methodical attention and have a distant payout tend to be frustrating to you you like to get quick results and see an immediate result from what you are putting your energy into now   you are suspicious of sugarcoating and overly effusive behavior some people believe that feeling types want all their words wrapped up in words of praise   affirmation   or compliments for <type>s   this can actually be off putting these types like people who are straightforward and real with them authenticity and direct honesty are more important to them than cloying   sentimental words   you have a lot of aesthetic sense you notice the world around you in high definition detail details stand out blue isn t just blue   it s sapphire or egyptian blue or azure you notice what colors complement each other and enjoy perusing art museums or looking at different fashions to see which style best resembles you as an individual to you   colors   designs   clothing all of it can exemplify a part of your unique personality in a way that words just can t define    you crave creative freedom you enjoy toying with creative supplies and materials to come up with something completely unique you enjoy careers that allow you to be creative   whether that s through photography   marketing   cooking   hairstyling   performing   or many other avenues    you hate being rushed you weigh decisions for longer than most people   trying to understand the significance or value of each option in depth when people pressure you to make up your mind quickly   you feel irritable and resentful    you empathize with the underdog you are particularly drawn to oddballs   misfits   and misunderstood or marginalized people because of your individualistic nature   you appreciate people who march to the beat of their own drum    you re a closeted adrenaline junkie sure   you enjoy binge watching netflix and laboring over a creative project but there s also a side of you that is hungry for physical intensity and thrilling action whether you re rock climbing   dancing   or speeding past a slow driver you enjoy pushing yourself physically and getting a rush of independence and freedom as a result    you help people see options you have an eye for opportunities in the present moment   and you help people find resources and alternatives they may not have considered previously you tend to stay calm in a crisis and help people find creative ways out of difficult situations    you re drawn to the mysterious you enjoy spending time alone and imagining how the future could unfold conceptualizing new ways of seeing things can be very stimulating and energizing for you at the same time   you tend to distrust yourself when it comes to guessing how something will happen in the distant future when you re being creative your intuition really does shine   you enjoy doing creative projects where you can draw attention to mysterious or symbolic meanings    you hate rigid rules and structures you like being flexible and adapting to the needs of the moment rather than being stuck with guidelines that tie you down you feel like life is unpredictable   and as a result   it s better to be able to go with the flow rather than check in with your schedule to make sure everything is running according to a strict plan    you dislike giving negative feedback critiquing people is something that tends to send shivers up your spine you like to create an atmosphere of openness and quiet warmth   not an atmosphere of defensiveness and shame because of this   you tend to put off giving criticism or give it as gently as humanly possible    you think better when you re surrounded by beauty sitting in a stale cubicle is probably one of the worst ways for you to hand in your best work your creativity and focus blossom when you are surrounded by lush colors or ethereal landscapes you often work well outdoors   in the wilderness   or in an area that you ve made your own with beautiful details that inspire you    you crave independence nothing fills you with more joy than venturing out on your own to do something meaningful stepping onto an airplane   roaming around in your car   or taking a risk on a career that aligns with your values    even if it dismays your more traditional parents    fills you with a sense of purpose and peace you don t like being tied down to someone else s dreams   rules   or demands    you enjoy binge watching netflix when you re stressed okay   a lot of people do this   but your type especially enjoys television as a stress reliever    according to the mbti manual    when you ve had a bad day   you enjoy piling up some comfy pillows and blankets   gathering your favorite snacks   and having a marathon of your favorite shows    speaking of stress   you become more critical when you re burned out normally gentle and tolerant   when you re severely stressed   your personality can change unexpectedly you might blurt out sarcastic or critical comments at people who are bothering you or get caught up in rage fueled fantasies often you feel like everyone else is being lazy   inefficient   or incompetent you can find out more about your stress reaction here    schedules feel confining for you   bedtime is when you re tired   and mealtime is when you re hungry you follow your instincts as you go through your day rather than structuring everything out family rituals where you have to rush through plans and schedules with a lot of other people tend to exhaust you    you don t want to control others you hate the idea of invading anyone s space whether it be a human or an animal your live and let live mentality makes you a go to friend for people who need space and freedom you believe that every entity on this planet deserves personal freedom   respect   and a sense that their life is their own road to trailblaze    later in life you find more satisfaction in order if you re in your   s or   s   you ve probably reached a point where you can organize your tasks and projects more easily it s easy for you to lay out reasonable explanations for things and you can argue your points with veracity when you were younger   this was much more difficult for you 
esfp,hello <type>s   in this interview   i talked to tiana and jany about their similarities and differences as standard and jumper <type>s this was honestly one if not my most favourite <type> interview yet we started the interview by talking about their most significant difference where tiana    standard <type>    is self above tribe while jany    jumper <type>    is tribe above self jany had the quote of the day when she released an explosive double masculine sleep last rant between the   minute to      minute mark of the interview another great takeaway from the interview is tiana being double introverted feels like she  s letting other people down with the demon te while jany feels like she  s letting herself down with demon fi it was also interesting that what made them happy was completely opposite for jany who is a double extrovert   happiness to her is alone time being introspective or doing what she loves for tiana   it  s using her blast and being productive since she is blast last i also learned that one of the most important things when talking to <type>s is getting to their core because outside their se lead is that deep nf sleep watch this interview here 
entp,we  ve been getting a lot of threads asking for relationship advice   so i think one of these is in order are you concerned that your relationship is doomed to failure    convinced it  s been written in the stars    not sure how to connect with your <type> family member    want <type> date ideas    worried about excessive arguing in your relationship    desperate to know if <type>s are okay with farting in bed    you have come to the right place   young padawan timeless dear sigmund can we get this stickied    
esfp,first of all   if you  re about to post you  re a typist   go away   it wo n t help anybody observations i see <type>s as pot smoking guys who do n t care about anything but their friends and themselves in their   s   they may start to care about things like corporations and the government or other righteous things they love to party   preferably with their friends   a close group of friends or their friends   but do n t mind strangers partying sometimes includes other drugs rather than weed   combined with lots and lots of alcohol likely to be smokers as they wanted to be cool generous   would share a chocolate that costs    kg that he just got from his grandma overseas with a friend  s friend just because he  s there with him at that moment ca n t be trusted to do something they promise   likely to just forget it may even skip a class because they forgot about it   or a driving lesson   even if it costs     to retake it and they do n t have it do n t know if the following is country specific   but do n t like to work   unless it  s illegal and relatively easy very impulsive   prefer to set schedule    minutes before it happens   an hour tops oddly   when young seem to want some kind of fame   but that may be mistaken for the wish to be accepted due to their social skills and rather charming personality   some may consider them a leader   assuming it  s a group of friends always have a story to tell   whether their own or someone else  s often it  s someone else  s though pay attention to the stories of others   if it  s happened to someone else   it  s the truth sort people into respected and disrespected   depending on how their interests match have a moral code   once an <type> even gave back what he stole from a guy in an online game because he felt bad about it loves animals   may stop and pet a stray dog or a cat on the street do n t mind stuff that may harm them   life is short   live good   die young kinda folks do n t mind getting lost in thought when doing something   so concentration skills when under stress may be violent or do immoral stuff   like stealing from the less respected friends or insulting them do n t mind making fun of friends or others as long as it  s between friends neglect any logical discussion unless it  s one on one a partner leaving them may cause great stress that can last even for a month or a bit more and may lead into more than usual drug abuse do n t like talking about love or romance   especially if it  s related to them may annoy the hell out of an <type> by asking countless why    questions about stuff that i see as intuitive and if i take the time to explain it   may just stick a too serious sticker on it great activity partners gaming   whether computer or real world and sports i bet that part of the observations are either generalizations or unrelated   so feel free to comment or post your observations and discuss 
estj,hi im an <type> and had a crush in an <type> girl but i think like always she also put me in the friendzone     i going to go out whith him next week but i cant stop thinkink about that he maybe just go out whit me as friend i met him on instagram and chat whit him now i think i am in the friendzone for talking whit her can anyone give an advice plz    
istj,hello fellow <type> females   please help this guy in distress i  ve been dating this <type> girl for the past   months at the beginning it was great   she was n t the most exciting women in bed but there was a deep connection and that mattered more than anything else we had sex pretty often   basically every time we saw each other now things changed a lot   even though we spend the entire weekend together   nothing happens between us when we go to bed together   she just falls asleep cuddled with me this has been eating my heart alive   even though she is just right there besides me   i feel a great distance between and makes me feel unwanted it  s horrible   i m not even seeking sex   just some sort of intimate connection i  ve raised her attention to it   i  ve been very comprehensive   i told her that i have needs and feelings too she basically gets on her nerves very quickly and tells me she is not in the mood for it and in should respect that i tried explaining her   like many things in life   even though we are tired or not in the mood   sometimes when we start we end up getting into the mood and enjoying it she did n t seem to understand at all and went south with the argument so i dropped it fellow <type> ladies   how do you approach intimacy    should i expect this to be just a phase    i m afraid this is not something i  ll be able to tolerate in a regular basis 
intj,if you  re an <type> describe your appearance i  ll start i m  ft   with long brown curly hair i have hazel eyes and a nose thats kinda big crying disclaimer i m probably stupid to ask this question because your personality type and appearance do n t usually connect   but i m just curious laughing 
intj,i  ll tell you why because it makes groups of people feel good to come together in recognition of a mutual enemy regardless of whether that enemy is right or not   people will be their best selves   in the presence of someone who does n t automatically support their miserable   day to day   worldviews and the morality of simple co existence 
esfj,you know you  re an <type> when    insert funny observations below    happy 
isfp,sometimes i learn something about the world   some new connection it links up in a way that makes it feel i  ve leveled up it usually happens when i explore some new system of knowledge and i realize how it connects to something i already understand it is like the floodgates are opened and i feel like a god or something i know this is a perfect example of jungian inflation where my weak ni gets overconfident and think i m smarter than anyone else still i m actually smarter as a byproduct of the realization   it really did level me up   but i overestimate how much smarter i got i  ve found that a good way to get my feet on the ground is trying to write the knowledge down in some document forcing myself to try to te out the insight really shows me how weak a grip i have on it it also makes me better at the thing i leveled up in   so it is all good   even if my ego feels fully deflated anyone else can relate to some of this    
esfp,i was perusing the <type> thread and noticed a lack of stickied threads   then i felt like i would help out happy i  ve only seen this in two other threads but both seemed to do fairly well   so ask an <type> a question   i shall ask one right now   stephen might you sticky this thread perchance    edit and they need a photo thread sticky   http personalitycafe com <type> forum performers        dis my face html double edit well sticky if they want it stickied do n t want to be that guy everyone that reads will know what i m talking about lol 
enfp,did you choose to change your last name after marriage   why or why not    if you re not married would you want to change your last name    if you re a man how would you feel if your wife keep her last name    does it bother you at all or you could care less    sent from my iphone using tapatalk
isfj,congregate here <type> men tell me about yourselves 
intj,am late for work but will edit later to insert all the tact general shot across bows for people unfamiliar with the recurring derails on the original gooey feels thread this is not a conversational milieu you  re welcome to read   but it  s important to understand that people posting here are not inviting a conversation about what they post and they wo n t welcome it expanding here to say this should be assumed to include such one on one channels as private messages and comments on the poster  s visitor wall so if you feel an urge to advise a poster   tell a poster your own feelings based on their feels   think you know the answers or just generally have an opinion that was n t asked for   please take it outside of this thread and even then   be aware that unless the poster has actually said they would n t mind being approached   the chances are still pretty good that you  ll be crossing a line no matter how good your intentions are   no matter how much you feel like you  ll die if you do n t get to chip in informal studies have shown that <type>s    and for all i know other types too    genuinely appreciate having a place where they can express themselves without entering into some implicit  social contract  that obligates them to put up with other people  s two cents about whatever they have just said those who get it wo n t need that justified and those who do n t can no longer say they were n t warned thank you i made minor edits to this   by the way 
intj,paul atreides in dune         film    is an <type> protagonist he is <type> in ni fi sleep he does also sound <type> in the new dune         film      just guessing    dune official main trailer <type> vs <type> training fight dune paul atreides hd paul atreides as a scholar archetype    the sleeper   ni fi    with his father he introverts his feelings what he values and how he feels about it dune            the sleeper must awaken paul atreides awakened ni te he starts extraverting his thoughts and goes ahead to command an army and his true temperament then shoes up as melancholie phlegmatic choleric    <type> is not choleric in temperament    dune the sleeper has awakened   
intj,so i found this in the <type> section and thought it would be useful for my fellow <type>s courtesy of nova take issue with something going on in society    having a bad day    have something on your mind that wont go away    experience something so fabulous you just have to express it    post your vent here   and a friendly reminder to please be respectful to other members and leave your baggage at the door 
estp,i experienced different types of you all just truly admire the woman who is a role model to me throughout my childhood   the friend that works hard for his single mother   the bully that pushes my limit   the teacher that taught me to grow   and the man i dated with whom fulfilled me    sadly taken and psychologically unstable    even the fictional characters that are my duals like perry miller   georgia   and oskar schindler    i do n t know why   i just find your heroic actions so enchanting 
istj,<type>  s and <type>  s tend to be considered rival types and having not met many i was just wondering what exactly are the different traits that fuel our rivalry   i get that we  re mostly opposites but what exactly are the worst things <type>  s do that piss you off    
intp,i wanna see how this goes   since i know our minds are sporadic as ever and although many of you will try to refine your posts   i urge you not to go over and over with extensive amounts of editing just post the little   random   complex   enlightening thought that you currently are holding in your head mine as      approaches i have realized that i am experiencing the onset of another decade of human life passing me by i have made it    years on this planet   gone through so many different friendships and scenarios of drama that have shaped me into quite the interesting person i am today i have experienced heart break   death   depression   enlightenment   revelation   and a change in spiritual belief my constant search for inner and outer knowledge has not changed yet the path to obtain this has wavered and been manipulated in a multitude of ways through my life i am wondering if my interest in a career in astronomy will stay true as college approaches or will my newfound love for chemistry take over    or will one of the random inspirational hobbies that pop up in my life become my future path    
intp,post your bad jokes here jokes that you  ve heard that were bad   or jokes that you  ve told that were just bad    it  s up to you what bad means      i am working on a lengthy one now    a long story joke    but here  s a smaller one  til i get done with that one a couple is driving down a highway in texas    for those not in us aware   it is the largest state in the us   sans alaska    their car runs out of gas   but they see a large building ahead who knows    it could be a gas station they decide to take the trek together unfortunately   the walk was much longer than they expected seconds turned to minutes   minutes turned to hours   and well you get the gist finally   after several hours   they arrived the structure was so large   it looked like a small    but close    building from so far away   a large sign hung from the massive doors on the front gym  s steaks what kind of name is that    the couple thought pushing through the massive door   they are greeted and finally directed to a table the table was big enough to hold at least eight people   and it was clearly the smallest table around ironically   there were very few people in sight drinks    the waiter asked after giving them an order a simple coke and water   the waiter left   leaving two very large menus the man turned to his wife   and said i guess what they say is true   everything is bigger in texas they chuckled   and looked at the menu after a few minutes the waiter returned with massive drinks in hand he set down the two gigantic jugs   and asked   sowly   arrre y all ready fer yer ordah    smiling to themselves   they each ordered a steak and sides the only thing really available here and the waiter moved on looking around   they began to comment an incredibly large rocking chair was on a center stage the chair was at least the height of two tall men   and the width of one as well a small ladder was propped up beside it   as if people actually used the rocking chair magnificent trinkets adorned the wall yokes for oxen at least twice the normal size   black and white pictures of dogs and horses twice the size of humans    obviously photoshopped      and a few tools at least thrice their normal size after talking a while on the subject and absolute absurdness of the environment   their steaks finally arrived the waiter   holding a massive tray   lowered it for the couple to see there   sitting on the massive tray   were four massive plates two huge steaks   and two heaping piles of various sides they were so surprised   neither said a word was this customary    they thought as they stared the waiter placed the plates on the table and left a few speechless moments past   until the woman finally said i guess it is true they both began to laugh quietly after a while   the steaks began to disappear the waiter stopped by several times   and finally both had consumed quite a lot and quite a bit of their drinks   where are the restrooms    the man said   standing and holding his stomach the waiter told him   and off he went following a very long hallway   the man was amused by all of the pictures and other devices along the walls he passed several doors   each very large but without signs did he say the second to last on the right    he took a guess   and opened that door it was completely dark   but he remembered the man saying something about the light being off tile floors   so must be it he stumbled in   trying to find the light switch   but it was so dark finally   he slipped and fell into a large swimming pool panicking   he shouted do n t flush   do n t flush   oh my god   please do n t flush   as he climbed out of the pool    later he realized why it was called gym  s steaks    so ya   that  s a bad one for ya i am terrible at telling story like jokes irl   so post your bad ones    and experiences    here   
infp,hello <type>s and <type> forum i have some <type>s that i dearly love in my life   but a few of my friends and myself have been severely hurt by <type>s in non platonic ways i have identified a pattern of romantic destruction    yes i am an sj    that these <type>s have committed in each instance to hurt me or my non <type> friends here they are stating that they want one thing    ex playing the friend card   the casual sex card    but really secretly wanting another ex secretly seeking a serious monogamous relationship   then being disappointed with their partner for not doing it   even though they did not ask for it   and did not clearly state their wants or needs saying they never loved or felt anything for a partner   but only at the end when everything is all over when the <type> says this   it usually causes their partner to further distance or to end things the <type> usually denies romantic involvement when the relationship hits a certain pass fail point that requires good communication skills   not passivity or denial why would anyone want to continue a relationship with someone who felt nothing for them    seriously wtf      for example   one <type> started referring to us as true love   and would always bring us up in the context of true love we got together all the time   like every other day we had been emotionally close for years anyway however   six months later   at the end of things   i asked him if he ever felt anything for us and he denied it   saying his interest in me was only in a fascinated way   and never in a romantic way which one is the truth    what he said at the end   or what he said six months before the end    setting secret traps or hoops for the romantic partner to jump through if the partner foibles    like all human beings do      or if the partner does not somehow read minds or magically infer how they are supposed to respond to each secret trap   the <type> is disappointed   many times going completely emo yet the <type> does this all as an unspoken agenda   so that nearly every potential romantic partner fails it is like a secretive confirmation bias when the <type> starts looking for something to be wrong with their romantic partner that is not really there   they will end up making it happen confirmation bias is a law that you will find what you look for if you look for red   or the letter a while driving down a highway   you will find it same thing with romance if you start looking for things to be wrong   or focusing on them   you will make mountains of mole hills then after that the <type> can begin to blow off the potential romantic partner as worthless   or as non relationship material one example at the height of the classic pass fail point    that every relationship either makes it or breaks it here    the <type> tells me he will never have a relationship again   that it is too painful so i follow his word as clear   literal   concrete truth   that he is not into me   etc etc then when i tell him i am dating others and begin treating him as a friend   he decides to silent treat me he then states he will be less and less available in the future and that is not apologizing for it he then states we never had a relationship   yet at the same time   he treats it exactly like a relationship break up   rather than a friendship when said <type> says we never had a relationship   i take it as the clear truth   so i treat him as a friend yet when i do this   he gets disappointed in me my friends and myself have considered swearing off dating <type>s forever we do not know of one who has had a lasting successful relationship my friends began making bad <type> jokes about losing wallets   thinking weapons are flashlights   needing <type> enemas for all the shit they read wrongly into other  s actions   etc so   why would an <type> say one thing   then turn around and say another    why would an <type> stop seeing other people and commit to a partner because it would be wrong not to then later down the road   tell that person you never meant anything to me i never felt anything i can tell you as a sensor   if i love someone   i love them end of story if they hurt me   they hurt me if there was something between us   then there was and always will be   even if it did not last i would never wait until the end and say i never loved so and so to me   that seems extremely emotionally sadistic do <type>s pretend to feel    do they pretend to love someone    is this why they deny ever loving someone at the end    
intj,i used to be very much into weight lifting i have a sort of innate intelligence for it my body is also naturally hypertrophic i m built like a caveman and it was my obsession until i had an accident preventing me from doing it    probably forever    so i now work for myself from my computer indoors i m also accompanied by a host of health problems i  ve set my goals towards chasing millions   but i realize this wo n t be fulfilling or probably even that rewarding this is probably the first time in    years that i  ve not really had some over arching long term goal to propel me forward in life i do have goals   but due to ongoing health issues   i ca n t consistently or reliably do them when i want to i find i m interested in topics such as space   physics and philosophy   but not much more as i see it   if i ca n t use my body then i can use my mind and what is more interesting than trying to unravel the mysteries of the universe   understand existence   or encompass the entirety of reality in ones mind although the big problem is that my intelligence constrains me from actually pursuing these subjects to any level that is worthwhile   or any level that would make it feel fulfilling to me i feel like i m going through life running software that constantly exceeds my hardware  s capability there is a lot of curiosity and interest   but not enough processing power to actually run the program to a level that would produce anything worth running the program in other words   you really cannot do much in terms of physics or philosophy with an average or slightly above average iq you just ca n t people will say you can   but you really ca n t you could spend years and years learning only for someone with an iq north of     spending a month on the subject and completely blow you out of the water and anything you achieve will be pointless in the grand scheme you will constantly be fighting against the grain and hit your intellectual ceiling on these subjects very early since i lost the only thing i ever truly enjoyed   at this point i really only want to do something if i feel i can reach a high level of understanding and actually accomplish something the monotonous daily grind of a full time job or even being self employed and running some online ecommerce stores aka being entrepreneur financially successful still feels unfulfilling but without a higher intelligence there is n t really much you can chase after that would be this has led me to odd subjects like conspiracy theories   remote viewing   subjective probabilistic theories of reality   spirituality   meditation   aliens   etc but at the back of my mind   i know they are likely all fiction and i m just trying to latch onto something interesting   fulfilling   mysterious   etc i  ve always been avoidant and disliked being around people   found friends who i actually liked still predictable and boring girlfriends and such are the same ultimately when you combine this kind of mentality with an <type> personality and all that comes with it you have a recipe for disaster my issac newton type lifestyle would be justifiable if i had an issac newton iq it  s gotten so bad i  ve been considering living in an rv next to a creek or a shack in the woods does anyone else feel something similar to this apologies if this is all over the place   it  s very late 
esfj,like the title says seems like most other types have a sticky thread like this   so thought it was time we get one started here too 
